prediction_id,ticker,direction,video_id,company_name,quote,v1_verdict,v1_confidence,v1_reason,v2_verdict,v2_confidence,v2_reason,v2_suggested_ticker,input_tokens,output_tokens,call_cost_usd,quote_located,run_at
614566,TLT,bullish,tfmDA5S-0JE,,"if we get data like this again in January, we might be setting up for that January 28th meet Kevin birthday uh uh you know, rate cut. But um we'll see.",UNCERTAIN,0.55,"The quote discusses a potential Fed rate cut which would be bullish for TLT, but the context never explicitly mentions TLT by name, making it an indirect connection at best.",REAL_ATTRIBUTION,0.85,"The quote discusses a potential Fed rate cut, which is a direct macro/interest rate prediction that conditionally implies bullish movement in long-duration Treasury bonds (TLT), fitting the conditional/hypothetical prediction pattern.",,980,78,0.00411,True,2026-04-19T11:53:56Z
614551,INTC,bearish,YA67cyUPEno,Intel Corporation,"It's taking Coree down. It's taking NBIS down. It's taking Iron down. It's taking AMD down. It's taking Nvidia down. It's taking the whole damn sector down, which naturally is taking the Q's down.",MIS_ATTRIBUTION,0.92,"The quote discusses a sector-wide selloff triggered by Oracle's stock decline, mentioning AMD, Nvidia, and other tickers, but never references Intel (INTC) by name, ticker, or product.",MIS_ATTRIBUTION,0.92,"The quote discusses Oracle's stock decline dragging down AMD, Nvidia, and the broader semiconductor/tech sector, with no mention of Intel (INTC) whatsoever.",,1015,75,0.00417,True,2026-04-19T11:53:57Z
614404,SH,bearish,Rg8eQWeT4ME,,we have an economy that's struggling to recover we have over 10 million people that are still out of work and some of them might be permanent,MIS_ATTRIBUTION,0.85,"The quote discusses general macroeconomic conditions (unemployment, economy) without any specific reference to SH (ProShares Short S&P500 ETF) by name, ticker, or product description, and the surrounding context shows the speaker plans to 'buy stocks like crazy' which is actually bullish sentiment contrary to SH's bearish nature.",MIS_ATTRIBUTION,0.9,"The speaker explicitly states they plan to 'buy stocks like crazy,' which is a bullish stance, and SH is an inverse S&P ETF (bearish instrument); the quote describes economic struggles but the speaker's conclusion is to buy stocks, making a bearish SH attribution contradictory and unsupported.",,922,105,0.004341,True,2026-04-19T11:54:00Z
614665,EVENT,bullish,w16UK7XfGtQ,,We got now a 94.6% chance of getting a rate cut December 10th. And I actually think the ADP numbers this morning decreased the risk that we're going to have a hawkish cut on December 10th.,MIS_ATTRIBUTION,0.85,"The quote discusses macroeconomic rate cut probabilities and broad market bullishness (Hood, Tesla, QQQ, consumer stocks), with no specific mention of EVENT (Roblox) or its products/business.",MIS_ATTRIBUTION,0.85,"The ticker EVENT has no thematic, sector, commodity, or implicit link to the quote, which discusses rate cut probabilities and broad market bullishness; the speaker explicitly mentions QQQ ('the Q's') and individual stocks as the relevant instruments.",,1005,90,0.004365,True,2026-04-19T11:54:03Z
614901,TLT,bearish,fBxb0KsowGs,,"No data, which means no setup for a rate cut in December, which is bad for yields, which is bad for the market because the data get the market gets no data.",UNCERTAIN,0.55,"The quote discusses rate cuts and yields broadly, which directly affects TLT (long-term Treasury ETF), but TLT is never explicitly mentioned by name in the surrounding context.",REAL_ATTRIBUTION,0.9,"TLT is the long-duration Treasury ETF and directly tracks bond prices/yields; the speaker explicitly discusses rate cuts and yields being 'bad,' which is a direct macro/bond market prediction fitting the commodity/macro ETF rule.",,1018,83,0.004299,True,2026-04-19T11:54:06Z
614787,SPY,bullish,JZTNJZgiN5k,State Street SPDR S&P 500 ETF Trust,"we have bullishness between now and December 10th, right? Well, probably December 9th. That's because we're pricing in that we're expecting a December rate cut for for the Federal Reserve.",UNCERTAIN,0.55,"The quote discusses broad market bullishness driven by expected Fed rate cuts, which directly relates to SPY as a broad market index ETF, but the transcript never explicitly mentions SPY, S&P 500, or State Street by name.",REAL_ATTRIBUTION,0.92,SPY is the broad S&P 500 ETF and directly fits the macro/rate-cut bullishness theme described — a Fed rate cut expectation driving near-term market bullishness is a classic SPY-level prediction.,,1011,89,0.004368,True,2026-04-19T11:54:09Z
614937,VXX,bullish,PxCWgiQLW_4,Barclays PLC,"All it takes is one tweet to destroy the global economy. Trump tweeted 100% tariffs are still the plan for November 1st, but over the weekend China said it's a misunderstanding and Trump said everything will be fine.",MIS_ATTRIBUTION,0.85,"The quote discusses general market volatility from US-China trade tensions and Trump tweets, with no specific mention of VXX or Barclays PLC; while VXX (a volatility ETF) could theoretically benefit from such turmoil, the quote itself is about broad market conditions, not VXX specifically.",REAL_ATTRIBUTION,0.82,"VXX is a volatility ETF (tracks VIX futures) that directly benefits from market turmoil and uncertainty — the quote describes exactly the kind of geopolitical shock (tariff tweets, China tensions, market selloffs) that drives volatility spikes, making a bullish VXX call a valid thematic/macro proxy attribution.",,934,112,0.004482,False,2026-04-19T11:54:12Z
614883,EVENT,bullish,KijFY4EC4tg,,"this is this is pretty warm, but the market is actually treating it really well. Uh, this is this probably kills a September cut almost instantaneously. I think the September cut's probably dead on arrival at this point. Uh, that is a really strong report. So, I'll make a little note of that and then we're going to go through this BLS report here. Um my my guess uh so you know my take I guess uh my take uh de jobs report or de FOMC cut dead on arrival.",MIS_ATTRIBUTION,0.9,"The quote discusses macroeconomic jobs data (BLS report, FOMC rate cuts) with no mention of Live Nation/EVENT or its business, making it a broad market commentary misattributed to this ticker.",MIS_ATTRIBUTION,0.95,"The quote discusses a jobs report killing an FOMC rate cut, which has no thematic, sector, or implicit link to the ticker EVENT; the discussion is about macroeconomic policy, not any specific event-driven equity or ETF.",,1166,89,0.004833,True,2026-04-19T11:54:22Z
615067,WYNN,bullish,ujVfko8K6Ws,"Wynn Resorts, Limited",Win had some huge news come out here today. Huge news. The exterior construction should likely wrap up this year. And then 2026 will just be fully focused on the company just getting the inside the interior of the property perfect. 2027 looks like perfect year to open up this property essentially.,UNCERTAIN,0.55,"The extracted quote mentions 'Win' (possibly referring to Wynn) and discusses construction/opening timelines consistent with Wynn's known development projects, but the surrounding transcript context shows no mention of Wynn or any related content, making it impossible to confirm the attribution from context alone.",REAL_ATTRIBUTION,0.92,"The quote explicitly references 'Win' (Wynn Resorts) and discusses a specific property construction timeline, making this a direct implicit reference to WYNN as the company being discussed.",,1004,78,0.004182,False,2026-04-19T11:54:24Z
614801,GLD,bullish,ju0Qiagl36k,,"But there are some really interesting side effects as well. Apparently, they think fertility rates are going up with pregnancy test kit usage up 148% within the course of a year of using GLPS. That was interesting. I mean, maybe because people look better. supplements uh going up 10% declines in groceries, quick service restaurants, and tobacco, but a 14% increase in vegetables uh or or and fresh fruit and 38% in vegetables.",MIS_ATTRIBUTION,0.98,"The quote discusses GLP-1 drugs (Ozempic) and their effects on consumer spending habits, with no mention of GLD (gold ETF) or gold anywhere in the context.",MIS_ATTRIBUTION,0.97,"The quote discusses GLP-1 drug (Ozempic) behavioral effects on consumer spending with no mention of gold, the dollar, or any macro theme that would link to GLD.",,1101,73,0.004398,True,2026-04-19T11:54:26Z
614811,TLT,bullish,ZFAaXy2EvXw,,"Following unexpected 25 BP cut in December, we forecast the Fed will cut another 50 basis points in 2026. Well, that would be quite hopeful. 50 BP more in 2026. Well, I guess that's all of 2026. So, well, but the first half.",UNCERTAIN,0.55,"The quote discusses Fed rate cuts which directly affect TLT (long-term Treasury ETF), but TLT is never explicitly mentioned in the surrounding context, making it an indirect rather than direct attribution.",REAL_ATTRIBUTION,0.92,"A forecast of Fed rate cuts (50 bps in 2026) is a direct macro driver for long-duration Treasury bonds, making TLT (long treasuries ETF) a valid thematic/macro proxy attribution.",,1045,81,0.00435,True,2026-04-19T11:54:27Z
614812,EVENT,bullish,ZFAaXy2EvXw,,"Following unexpected 25 BP cut in December, we forecast the Fed will cut another 50 basis points in 2026.",MIS_ATTRIBUTION,0.9,"The quote discusses macroeconomic Fed policy forecasts with no mention of EVENT (the ticketing/events company) or its products, services, or business.",MIS_ATTRIBUTION,0.92,"The quote is about Fed rate cut forecasts and macroeconomic outlook, with no thematic, sector, or implicit link to EVENT as a ticker symbol.",,975,71,0.00399,True,2026-04-19T11:54:29Z
614882,EVENT,bullish,KijFY4EC4tg,,"I think over 60 70,000 is too strong. Uh if it's too weak, like it's heavily negative, which doesn't seem likely based on where all the estimates, uh then then people will be worried about a recession, right? I do you like there's a balance here. If if it's too strong, we totally kill the odds of a rate cut in December and that gets bearish.",MIS_ATTRIBUTION,0.85,"The quote discusses macroeconomic jobs report data and its impact on rate cut odds and recession fears broadly, with no specific mention of EVENT (the live events/ticketing company) or its products/services.",MIS_ATTRIBUTION,0.85,"The ticker EVENT has no thematic, sector, or implicit link to the quote, which discusses a jobs report and its macro implications; the speaker is referencing an economic data release, not a specific ticker or ETF called EVENT.",,1128,85,0.004659,True,2026-04-19T11:54:33Z
614836,EVENT,bullish,TbgWVYak-qU,,"The Fed is likely to cut Dec 10. When we went hawkish with Powell, the market sold off for 3 weeks. Now, we are actually expecting the cut for December 10th. That's bullish.",MIS_ATTRIBUTION,0.85,"The quote discusses broad market/Fed macro conditions with no specific mention of EVENT (the events/ticketing company) or its products, making this a general market commentary misattributed to EVENT ticker.",MIS_ATTRIBUTION,0.85,"The ticker EVENT has no thematic, sector, commodity, or implicit link to the quote about Fed rate cuts being bullish for the broad market; EVENT is not a recognized ETF or proxy for broad market or macro conditions.",,1014,84,0.004302,True,2026-04-19T11:54:35Z
